id,name,split,lr,hr,hr_2_5m_path,hr_1m_path,hr_available_resolutions_m,hr_canonical_resolution_m,lon,lat,LC_detail_id,LC_detail_text,LC_superclass_id,LC_superclass_text,bands,native_band_resolution_m,stored_dtype,reflectance_scale,lr_source,lr_collection,lr_grid,lr_native_resolution,lr_width,lr_height,lr_pixel_size_m,lr_nodata,hr_source,hr_width,hr_height,hr_pixel_size_m,hr_nodata,crs,lr_transform,hr_transform,centroid_lon,centroid_lat,land_cover,land_cover_detail_id,land_cover_detail,land_cover_superclass_id,land_cover_superclass,neon_acquisition_id,neon_asset_id,neon_date,neon_start_datetime,neon_end_datetime,s2_asset_id,s2_date,s2_start_datetime,temporal_difference_days,cloud_score_plus_cdf,neon_nodata_percent,s2_nodata_percent,hr_2_5m_width,hr_2_5m_height,hr_2_5m_pixel_size_m,hr_2_5m_nodata,hr_2_5m_transform,hr_2_5m_status,hr_1m_width,hr_1m_height,hr_1m_pixel_size_m,hr_1m_nodata,hr_1m_transform,hr_1m_status
2018_MLBS_3__3_2,2018_MLBS_3__3_2.tif,validation,s2_l2a_10m/2018_MLBS_3__3_2.tif,neon_2.5m_linearized/2018_MLBS_3__3_2.tif,neon_2.5m_linearized/2018_MLBS_3__3_2.tif,neon_1m_linearized/2018_MLBS_3__3_2.tif,"[2.5, 1.0]",2.5,-80.54367035164078,37.37922453013277,43,Mixed,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 539120.0, 0.0, -10.0, 4138320.0]","[2.5, 0.0, 539120.0, 0.0, -2.5, 4138320.0]",-80.54367035164078,37.37922453013277,Tree cover,43,Mixed,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9019607843137256,0.13618,0.0,1024,1024,2.5,0,"[2.5, 0.0, 539120.0, 0.0, -2.5, 4138320.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 539120.0, 0.0, -1.0, 4138320.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__3_3,2018_MLBS_3__3_3.tif,validation,s2_l2a_10m/2018_MLBS_3__3_3.tif,neon_2.5m_linearized/2018_MLBS_3__3_3.tif,neon_2.5m_linearized/2018_MLBS_3__3_3.tif,neon_1m_linearized/2018_MLBS_3__3_3.tif,"[2.5, 1.0]",2.5,-80.51475533327745,37.37910942401864,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 541680.0, 0.0, -10.0, 4138320.0]","[2.5, 0.0, 541680.0, 0.0, -2.5, 4138320.0]",-80.51475533327745,37.37910942401864,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9019607843137256,0.0853226613306653,0.0,1024,1024,2.5,0,"[2.5, 0.0, 541680.0, 0.0, -2.5, 4138320.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 541680.0, 0.0, -1.0, 4138320.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__3_4,2018_MLBS_3__3_4.tif,validation,s2_l2a_10m/2018_MLBS_3__3_4.tif,neon_2.5m_linearized/2018_MLBS_3__3_4.tif,neon_2.5m_linearized/2018_MLBS_3__3_4.tif,neon_1m_linearized/2018_MLBS_3__3_4.tif,"[2.5, 1.0]",2.5,-80.4858404843807,37.37898724878725,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 544240.0, 0.0, -10.0, 4138320.0]","[2.5, 0.0, 544240.0, 0.0, -2.5, 4138320.0]",-80.4858404843807,37.37898724878725,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9058823529411764,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 544240.0, 0.0, -2.5, 4138320.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 544240.0, 0.0, -1.0, 4138320.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__4_1,2018_MLBS_3__4_1.tif,validation,s2_l2a_10m/2018_MLBS_3__4_1.tif,neon_2.5m_linearized/2018_MLBS_3__4_1.tif,neon_2.5m_linearized/2018_MLBS_3__4_1.tif,neon_1m_linearized/2018_MLBS_3__4_1.tif,"[2.5, 1.0]",2.5,-80.57271640740814,37.35625770637919,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 536560.0, 0.0, -10.0, 4135760.0]","[2.5, 0.0, 536560.0, 0.0, -2.5, 4135760.0]",-80.57271640740814,37.35625770637919,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9058823529411764,0.0038399999999999,0.0,1024,1024,2.5,0,"[2.5, 0.0, 536560.0, 0.0, -2.5, 4135760.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 536560.0, 0.0, -1.0, 4135760.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__4_2,2018_MLBS_3__4_2.tif,validation,s2_l2a_10m/2018_MLBS_3__4_2.tif,neon_2.5m_linearized/2018_MLBS_3__4_2.tif,neon_2.5m_linearized/2018_MLBS_3__4_2.tif,neon_1m_linearized/2018_MLBS_3__4_2.tif,"[2.5, 1.0]",2.5,-80.5438100830294,37.356149759108376,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 539120.0, 0.0, -10.0, 4135760.0]","[2.5, 0.0, 539120.0, 0.0, -2.5, 4135760.0]",-80.5438100830294,37.356149759108376,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9019607843137256,0.0174999999999999,0.0,1024,1024,2.5,0,"[2.5, 0.0, 539120.0, 0.0, -2.5, 4135760.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 539120.0, 0.0, -1.0, 4135760.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__4_3,2018_MLBS_3__4_3.tif,validation,s2_l2a_10m/2018_MLBS_3__4_3.tif,neon_2.5m_linearized/2018_MLBS_3__4_3.tif,neon_2.5m_linearized/2018_MLBS_3__4_3.tif,neon_1m_linearized/2018_MLBS_3__4_3.tif,"[2.5, 1.0]",2.5,-80.5149039178295,37.35603474845834,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 541680.0, 0.0, -10.0, 4135760.0]","[2.5, 0.0, 541680.0, 0.0, -2.5, 4135760.0]",-80.5149039178295,37.35603474845834,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9019607843137256,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 541680.0, 0.0, -2.5, 4135760.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 541680.0, 0.0, -1.0, 4135760.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__4_4,2018_MLBS_3__4_4.tif,validation,s2_l2a_10m/2018_MLBS_3__4_4.tif,neon_2.5m_linearized/2018_MLBS_3__4_4.tif,neon_2.5m_linearized/2018_MLBS_3__4_4.tif,neon_1m_linearized/2018_MLBS_3__4_4.tif,"[2.5, 1.0]",2.5,-80.48599792189299,37.35591267455354,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 544240.0, 0.0, -10.0, 4135760.0]","[2.5, 0.0, 544240.0, 0.0, -2.5, 4135760.0]",-80.48599792189299,37.35591267455354,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9058823529411764,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 544240.0, 0.0, -2.5, 4135760.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 544240.0, 0.0, -1.0, 4135760.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__5_1,2018_MLBS_3__5_1.tif,validation,s2_l2a_10m/2018_MLBS_3__5_1.tif,neon_2.5m_linearized/2018_MLBS_3__5_1.tif,neon_2.5m_linearized/2018_MLBS_3__5_1.tif,neon_1m_linearized/2018_MLBS_3__5_1.tif,"[2.5, 1.0]",2.5,-80.57284713634827,37.33318275512459,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 536560.0, 0.0, -10.0, 4133200.0]","[2.5, 0.0, 536560.0, 0.0, -2.5, 4133200.0]",-80.57284713634827,37.33318275512459,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180601T160859_20180601T161756_T17SNB,2018-06-01,2018-06-01 16:22:53.042,14,0.9098039215686274,0.1579799999999999,0.0,1024,1024,2.5,0,"[2.5, 0.0, 536560.0, 0.0, -2.5, 4133200.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 536560.0, 0.0, -1.0, 4133200.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__5_2,2018_MLBS_3__5_2.tif,validation,s2_l2a_10m/2018_MLBS_3__5_2.tif,neon_2.5m_linearized/2018_MLBS_3__5_2.tif,neon_2.5m_linearized/2018_MLBS_3__5_2.tif,neon_1m_linearized/2018_MLBS_3__5_2.tif,"[2.5, 1.0]",2.5,-80.54394965523913,37.33307489740121,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 539120.0, 0.0, -10.0, 4133200.0]","[2.5, 0.0, 539120.0, 0.0, -2.5, 4133200.0]",-80.54394965523913,37.33307489740121,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9019607843137256,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 539120.0, 0.0, -2.5, 4133200.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 539120.0, 0.0, -1.0, 4133200.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__5_3,2018_MLBS_3__5_3.tif,validation,s2_l2a_10m/2018_MLBS_3__5_3.tif,neon_2.5m_linearized/2018_MLBS_3__5_3.tif,neon_2.5m_linearized/2018_MLBS_3__5_3.tif,neon_1m_linearized/2018_MLBS_3__5_3.tif,"[2.5, 1.0]",2.5,-80.51505233311809,37.3329599821577,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 541680.0, 0.0, -10.0, 4133200.0]","[2.5, 0.0, 541680.0, 0.0, -2.5, 4133200.0]",-80.51505233311809,37.3329599821577,Tree cover,41,Deciduous,40,Forest,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9058823529411764,0.0023188405797101,0.0,1024,1024,2.5,0,"[2.5, 0.0, 541680.0, 0.0, -2.5, 4133200.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 541680.0, 0.0, -1.0, 4133200.0]",supplementary workflow by-product; not the paper benchmark target
2018_MLBS_3__5_4,2018_MLBS_3__5_4.tif,validation,s2_l2a_10m/2018_MLBS_3__5_4.tif,neon_2.5m_linearized/2018_MLBS_3__5_4.tif,neon_2.5m_linearized/2018_MLBS_3__5_4.tif,neon_1m_linearized/2018_MLBS_3__5_4.tif,"[2.5, 1.0]",2.5,-80.48615518005762,37.33283800951841,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32617,"[10.0, 0.0, 544240.0, 0.0, -10.0, 4133200.0]","[2.5, 0.0, 544240.0, 0.0, -2.5, 4133200.0]",-80.48615518005762,37.33283800951841,Grassland,81,Pasture,80,Rural,2018_MLBS_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08,2018-07-08 16:13:00.287,23,0.9058823529411764,0.3556021989005497,0.0,1024,1024,2.5,0,"[2.5, 0.0, 544240.0, 0.0, -2.5, 4133200.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 544240.0, 0.0, -1.0, 4133200.0]",supplementary workflow by-product; not the paper benchmark target
2018_OAES_3__0_1,2018_OAES_3__0_1.tif,validation,s2_l2a_10m/2018_OAES_3__0_1.tif,neon_2.5m_linearized/2018_OAES_3__0_1.tif,neon_2.5m_linearized/2018_OAES_3__0_1.tif,neon_1m_linearized/2018_OAES_3__0_1.tif,"[2.5, 1.0]",2.5,-99.14499455226644,35.43865810372732,71,Grassland,70,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32614,"[10.0, 0.0, 485560.0, 0.0, -10.0, 3922980.0]","[2.5, 0.0, 485560.0, 0.0, -2.5, 3922980.0]",-99.14499455226644,35.43865810372732,Grassland,71,Grassland,70,Rural,2018_OAES_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180518T171941_20180518T172813_T14SME,2018-05-18,2018-05-18 17:34:02.065,30,0.9058823529411764,41.83840111206116,0.0,1024,1024,2.5,0,"[2.5, 0.0, 485560.0, 0.0, -2.5, 3922980.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 485560.0, 0.0, -1.0, 3922980.0]",supplementary workflow by-product; not the paper benchmark target
2018_OAES_3__0_2,2018_OAES_3__0_2.tif,validation,s2_l2a_10m/2018_OAES_3__0_2.tif,neon_2.5m_linearized/2018_OAES_3__0_2.tif,neon_2.5m_linearized/2018_OAES_3__0_2.tif,neon_1m_linearized/2018_OAES_3__0_2.tif,"[2.5, 1.0]",2.5,-99.11678898370792,35.43868867987137,71,Grassland,70,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32614,"[10.0, 0.0, 488120.0, 0.0, -10.0, 3922980.0]","[2.5, 0.0, 488120.0, 0.0, -2.5, 3922980.0]",-99.11678898370792,35.43868867987137,Grassland,71,Grassland,70,Rural,2018_OAES_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180503T171859_20180503T172147_T14SME,2018-05-03,2018-05-03 17:33:58.772,15,0.9058823529411764,40.617433958867736,0.0,1024,1024,2.5,0,"[2.5, 0.0, 488120.0, 0.0, -2.5, 3922980.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 488120.0, 0.0, -1.0, 3922980.0]",supplementary workflow by-product; not the paper benchmark target
2018_OAES_3__0_3,2018_OAES_3__0_3.tif,validation,s2_l2a_10m/2018_OAES_3__0_3.tif,neon_2.5m_linearized/2018_OAES_3__0_3.tif,neon_2.5m_linearized/2018_OAES_3__0_3.tif,neon_1m_linearized/2018_OAES_3__0_3.tif,"[2.5, 1.0]",2.5,-99.08858337724718,35.43871266725133,71,Grassland,70,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32614,"[10.0, 0.0, 490680.0, 0.0, -10.0, 3922980.0]","[2.5, 0.0, 490680.0, 0.0, -2.5, 3922980.0]",-99.08858337724718,35.43871266725133,Grassland,71,Grassland,70,Rural,2018_OAES_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180503T171859_20180503T172147_T14SME,2018-05-03,2018-05-03 17:33:58.772,15,0.9019607843137256,30.84493647150593,0.0,1024,1024,2.5,0,"[2.5, 0.0, 490680.0, 0.0, -2.5, 3922980.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 490680.0, 0.0, -1.0, 3922980.0]",supplementary workflow by-product; not the paper benchmark target
2018_OAES_3__0_4,2018_OAES_3__0_4.tif,validation,s2_l2a_10m/2018_OAES_3__0_4.tif,neon_2.5m_linearized/2018_OAES_3__0_4.tif,neon_2.5m_linearized/2018_OAES_3__0_4.tif,neon_1m_linearized/2018_OAES_3__0_4.tif,"[2.5, 1.0]",2.5,-99.06037774203789,35.43873006584212,71,Grassland,70,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32614,"[10.0, 0.0, 493240.0, 0.0, -10.0, 3922980.0]","[2.5, 0.0, 493240.0, 0.0, -2.5, 3922980.0]",-99.06037774203789,35.43873006584212,Grassland,71,Grassland,70,Rural,2018_OAES_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180518T171941_20180518T172813_T14SME,2018-05-18,2018-05-18 17:34:02.065,30,0.9058823529411764,34.441094260184315,0.0,1024,1024,2.5,0,"[2.5, 0.0, 493240.0, 0.0, -2.5, 3922980.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 493240.0, 0.0, -1.0, 3922980.0]",supplementary workflow by-product; not the paper benchmark target
