,name,lr,hr,crs,x,y,lon,lat,LC_detail_id,LC_superclass_id,LC_superclass_text,LC_detail_text,id_general,id,neon_gee,neon_date,width,height,transform.a,transform.b,transform.c,transform.d,transform.e,transform.f,null_percent,cs_cdf,s2_date,diff_days,s2_l2a_gee,lr_path_dir,lr_60_path_dir,hr_path_dir,hr_path_dir_mini,sr_path_dir_mini,hr_60_path_dir_mini,sr_60_path_dir_mini,sr_corr_60_path_dir_mini,null_s2,land_cover,neon_start_date,neon_end_date,s2_full_asset_id,s2_start_date,s2_end_date
10,2018_MLBS_3__3_2.tif,neon_10m_linearized/2018_MLBS_3__3_2.tif,neon_2.5m_linearized/2018_MLBS_3__3_2.tif,EPSG:32617,540400.0,4137040.0,-80.54367035164078,37.37922453013277,43.0,40.0,Forest,Mixed,2018_MLBS_3,2018_MLBS_3__3_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,539120.0,0.0,-1.0,4138320.0,0.13618,0.9019607843137256,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__3_2.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__3_2.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__3_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__3_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__3_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__3_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__3_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__3_2.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
11,2018_MLBS_3__3_3.tif,neon_10m_linearized/2018_MLBS_3__3_3.tif,neon_2.5m_linearized/2018_MLBS_3__3_3.tif,EPSG:32617,542960.0,4137040.0,-80.51475533327745,37.37910942401864,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__3_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,541680.0,0.0,-1.0,4138320.0,0.0853226613306653,0.9019607843137256,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__3_3.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__3_3.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__3_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__3_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__3_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__3_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__3_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__3_3.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
12,2018_MLBS_3__3_4.tif,neon_10m_linearized/2018_MLBS_3__3_4.tif,neon_2.5m_linearized/2018_MLBS_3__3_4.tif,EPSG:32617,545520.0,4137040.0,-80.4858404843807,37.37898724878725,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__3_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,544240.0,0.0,-1.0,4138320.0,0.0,0.9058823529411764,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__3_4.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__3_4.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__3_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__3_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__3_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__3_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__3_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__3_4.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
13,2018_MLBS_3__4_1.tif,neon_10m_linearized/2018_MLBS_3__4_1.tif,neon_2.5m_linearized/2018_MLBS_3__4_1.tif,EPSG:32617,537840.0,4134480.0,-80.57271640740814,37.35625770637919,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__4_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,536560.0,0.0,-1.0,4135760.0,0.0038399999999999,0.9058823529411764,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__4_1.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__4_1.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__4_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__4_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__4_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__4_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__4_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__4_1.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
14,2018_MLBS_3__4_2.tif,neon_10m_linearized/2018_MLBS_3__4_2.tif,neon_2.5m_linearized/2018_MLBS_3__4_2.tif,EPSG:32617,540400.0,4134480.0,-80.5438100830294,37.356149759108376,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__4_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,539120.0,0.0,-1.0,4135760.0,0.0174999999999999,0.9019607843137256,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__4_2.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__4_2.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__4_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__4_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__4_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__4_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__4_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__4_2.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
15,2018_MLBS_3__4_3.tif,neon_10m_linearized/2018_MLBS_3__4_3.tif,neon_2.5m_linearized/2018_MLBS_3__4_3.tif,EPSG:32617,542960.0,4134480.0,-80.5149039178295,37.35603474845834,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__4_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,541680.0,0.0,-1.0,4135760.0,0.0,0.9019607843137256,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__4_3.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__4_3.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__4_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__4_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__4_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__4_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__4_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__4_3.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
16,2018_MLBS_3__4_4.tif,neon_10m_linearized/2018_MLBS_3__4_4.tif,neon_2.5m_linearized/2018_MLBS_3__4_4.tif,EPSG:32617,545520.0,4134480.0,-80.48599792189299,37.35591267455354,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__4_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,544240.0,0.0,-1.0,4135760.0,0.0,0.9058823529411764,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__4_4.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__4_4.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__4_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__4_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__4_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__4_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__4_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__4_4.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
17,2018_MLBS_3__5_1.tif,neon_10m_linearized/2018_MLBS_3__5_1.tif,neon_2.5m_linearized/2018_MLBS_3__5_1.tif,EPSG:32617,537840.0,4131920.0,-80.57284713634827,37.33318275512459,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__5_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,536560.0,0.0,-1.0,4133200.0,0.1579799999999999,0.9098039215686274,2018-06-01,14,20180601T160859_20180601T161756_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__5_1.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__5_1.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__5_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__5_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__5_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__5_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__5_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__5_1.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180601T160859_20180601T161756_T17SNB,2018-06-01 16:22:53.042,2018-06-01 16:22:53.042
18,2018_MLBS_3__5_2.tif,neon_10m_linearized/2018_MLBS_3__5_2.tif,neon_2.5m_linearized/2018_MLBS_3__5_2.tif,EPSG:32617,540400.0,4131920.0,-80.54394965523913,37.33307489740121,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__5_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,539120.0,0.0,-1.0,4133200.0,0.0,0.9019607843137256,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__5_2.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__5_2.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__5_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__5_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__5_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__5_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__5_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__5_2.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
19,2018_MLBS_3__5_3.tif,neon_10m_linearized/2018_MLBS_3__5_3.tif,neon_2.5m_linearized/2018_MLBS_3__5_3.tif,EPSG:32617,542960.0,4131920.0,-80.51505233311809,37.3329599821577,41.0,40.0,Forest,Deciduous,2018_MLBS_3,2018_MLBS_3__5_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,541680.0,0.0,-1.0,4133200.0,0.0023188405797101,0.9058823529411764,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__5_3.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__5_3.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__5_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__5_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__5_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__5_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__5_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__5_3.tif,0.0,Tree cover,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
20,2018_MLBS_3__5_4.tif,neon_10m_linearized/2018_MLBS_3__5_4.tif,neon_2.5m_linearized/2018_MLBS_3__5_4.tif,EPSG:32617,545520.0,4131920.0,-80.48615518005762,37.33283800951841,81.0,80.0,Rural,Pasture,2018_MLBS_3,2018_MLBS_3__5_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_MLBS_3,2018-06-15,2560,2560,1.0,0.0,544240.0,0.0,-1.0,4133200.0,0.3556021989005497,0.9058823529411764,2018-07-08,23,20180708T155819_20180708T161248_T17SNB,sen2neon/s2/GeoTIFF/10-20-60m/2018_MLBS_3__5_4.tif,sen2neon/s2/GeoTIFF/60m/2018_MLBS_3__5_4.tif,sen2neon/neon/GeoTIFF/10m/2018_MLBS_3__5_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_MLBS_3__5_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_MLBS_3__5_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_MLBS_3__5_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_MLBS_3__5_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_MLBS_3__5_4.tif,0.0,Grassland,2018-06-15 14:23:56,2018-06-15 19:55:31,COPERNICUS/S2_SR_HARMONIZED/20180708T155819_20180708T161248_T17SNB,2018-07-08 16:13:00.287,2018-07-08 16:13:00.287
21,2018_OAES_3__0_1.tif,neon_10m_linearized/2018_OAES_3__0_1.tif,neon_2.5m_linearized/2018_OAES_3__0_1.tif,EPSG:32614,486840.0,3921700.0,-99.14499455226644,35.43865810372732,71.0,70.0,Rural,Grassland,2018_OAES_3,2018_OAES_3__0_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,485560.0,0.0,-1.0,3922980.0,41.83840111206116,0.9058823529411764,2018-05-18,30,20180518T171941_20180518T172813_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__0_1.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__0_1.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__0_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__0_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__0_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__0_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__0_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__0_1.tif,0.0,Grassland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180518T171941_20180518T172813_T14SME,2018-05-18 17:34:02.065,2018-05-18 17:34:02.065
22,2018_OAES_3__0_2.tif,neon_10m_linearized/2018_OAES_3__0_2.tif,neon_2.5m_linearized/2018_OAES_3__0_2.tif,EPSG:32614,489400.0,3921700.0,-99.11678898370792,35.43868867987137,71.0,70.0,Rural,Grassland,2018_OAES_3,2018_OAES_3__0_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,488120.0,0.0,-1.0,3922980.0,40.617433958867736,0.9058823529411764,2018-05-03,15,20180503T171859_20180503T172147_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__0_2.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__0_2.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__0_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__0_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__0_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__0_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__0_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__0_2.tif,0.0,Grassland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180503T171859_20180503T172147_T14SME,2018-05-03 17:33:58.772,2018-05-03 17:33:58.772
23,2018_OAES_3__0_3.tif,neon_10m_linearized/2018_OAES_3__0_3.tif,neon_2.5m_linearized/2018_OAES_3__0_3.tif,EPSG:32614,491960.0,3921700.0,-99.08858337724718,35.43871266725133,71.0,70.0,Rural,Grassland,2018_OAES_3,2018_OAES_3__0_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,490680.0,0.0,-1.0,3922980.0,30.84493647150593,0.9019607843137256,2018-05-03,15,20180503T171859_20180503T172147_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__0_3.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__0_3.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__0_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__0_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__0_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__0_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__0_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__0_3.tif,0.0,Grassland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180503T171859_20180503T172147_T14SME,2018-05-03 17:33:58.772,2018-05-03 17:33:58.772
24,2018_OAES_3__0_4.tif,neon_10m_linearized/2018_OAES_3__0_4.tif,neon_2.5m_linearized/2018_OAES_3__0_4.tif,EPSG:32614,494520.0,3921700.0,-99.06037774203789,35.43873006584212,71.0,70.0,Rural,Grassland,2018_OAES_3,2018_OAES_3__0_4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,493240.0,0.0,-1.0,3922980.0,34.441094260184315,0.9058823529411764,2018-05-18,30,20180518T171941_20180518T172813_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__0_4.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__0_4.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__0_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__0_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__0_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__0_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__0_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__0_4.tif,0.0,Grassland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180518T171941_20180518T172813_T14SME,2018-05-18 17:34:02.065,2018-05-18 17:34:02.065
25,2018_OAES_3__0_5.tif,neon_10m_linearized/2018_OAES_3__0_5.tif,neon_2.5m_linearized/2018_OAES_3__0_5.tif,EPSG:32614,497080.0,3921700.0,-99.03217208723376,35.43874087562553,71.0,70.0,Rural,Grassland,2018_OAES_3,2018_OAES_3__0_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,495800.0,0.0,-1.0,3922980.0,44.71919955597558,0.9058823529411764,2018-05-18,30,20180518T171941_20180518T172813_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__0_5.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__0_5.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__0_5.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__0_5.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__0_5.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__0_5.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__0_5.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__0_5.tif,0.0,Grassland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180518T171941_20180518T172813_T14SME,2018-05-18 17:34:02.065,2018-05-18 17:34:02.065
26,2018_OAES_3__1_0.tif,neon_10m_linearized/2018_OAES_3__1_0.tif,neon_2.5m_linearized/2018_OAES_3__1_0.tif,EPSG:32614,484280.0,3919140.0,-99.1731506637888,35.415538025497455,71.0,70.0,Rural,Grassland,2018_OAES_3,2018_OAES_3__1_0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,483000.0,0.0,-1.0,3920420.0,12.61749396216792,0.9058823529411764,2018-05-03,15,20180503T171859_20180503T172147_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__1_0.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__1_0.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__1_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__1_0.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__1_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__1_0.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__1_0.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__1_0.tif,0.0,Grassland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180503T171859_20180503T172147_T14SME,2018-05-03 17:33:58.772,2018-05-03 17:33:58.772
27,2018_OAES_3__1_1.tif,neon_10m_linearized/2018_OAES_3__1_1.tif,neon_2.5m_linearized/2018_OAES_3__1_1.tif,EPSG:32614,486840.0,3919140.0,-99.14495318859449,35.41557515887792,82.0,80.0,Rural,Crops,2018_OAES_3,2018_OAES_3__1_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,485560.0,0.0,-1.0,3920420.0,0.1284070623884313,0.8980392156862745,2018-05-03,15,20180503T171859_20180503T172147_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__1_1.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__1_1.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__1_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__1_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__1_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__1_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__1_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__1_1.tif,0.0,Cropland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180503T171859_20180503T172147_T14SME,2018-05-03 17:33:58.772,2018-05-03 17:33:58.772
28,2018_OAES_3__1_2.tif,neon_10m_linearized/2018_OAES_3__1_2.tif,neon_2.5m_linearized/2018_OAES_3__1_2.tif,EPSG:32614,489400.0,3919140.0,-99.11675566639786,35.415605709109954,71.0,70.0,Rural,Grassland,2018_OAES_3,2018_OAES_3__1_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2018_OAES_3,2018-04-18,2560,2560,1.0,0.0,488120.0,0.0,-1.0,3920420.0,0.0001000055003025,0.8980392156862745,2018-05-03,15,20180503T171859_20180503T172147_T14SME,sen2neon/s2/GeoTIFF/10-20-60m/2018_OAES_3__1_2.tif,sen2neon/s2/GeoTIFF/60m/2018_OAES_3__1_2.tif,sen2neon/neon/GeoTIFF/10m/2018_OAES_3__1_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2018_OAES_3__1_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2018_OAES_3__1_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2018_OAES_3__1_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2018_OAES_3__1_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2018_OAES_3__1_2.tif,0.0,Grassland,2018-04-18 16:09:55,2018-04-24 21:56:42,COPERNICUS/S2_SR_HARMONIZED/20180503T171859_20180503T172147_T14SME,2018-05-03 17:33:58.772,2018-05-03 17:33:58.772
